# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.pageHits,1787281479659000000,1787281508979000000,0
FilePageCache.maxCacheSizeInBytes,1787281479659000000,1787281508979000000,243286016
DirectByteBufferAllocator.reclaimed,1787281479659000000,1787281508979000000,45
DirectByteBufferAllocator.misses,1787281479659000000,1787281508979000000,234
FilePageCacheLockFree.totalNativeBytesReclaimed,1787281479659000000,1787281508979000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1787281479659000000,1787281508979000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1787281479659000000,1787281508979000000,41959424
FilePageCacheLockFree.housekeeperTimeSpentMs,1787281479659000000,1787281508979000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1787281479659000000,1787281508979000000,0
FilePageCache.pageFastCacheHits,1787281479659000000,1787281508979000000,4773
StorageLockContext.competingThreads.avg,1787281479659000000,1787281508979000000,0.0
FilePageCacheLockFree.nativeBytesInUse,1787281479659000000,1787281508979000000,0
FilePageCacheLockFree.totalPagesWriteMs,1787281479659000000,1787281508979000000,0
FilePageCacheLockFree.totalPagesAllocated,1787281479659000000,1787281508979000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1787281479659000000,1787281508979000000,0
FilePageCache.totalPageLoadsUs,1787281479659000000,1787281508979000000,587328
FilePageCacheLockFree.totalPagesWritten,1787281479659000000,1787281508979000000,0
FilePageCacheLockFree.totalPagesRequested,1787281479659000000,1787281508979000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1787281479659000000,1787281508979000000,0
FilePageCacheLockFree.totalBytesRequested,1787281479659000000,1787281508979000000,0
VFS.invertedFileNameIndex.requests,1787281479659000000,1787281508979000000,6
VFS.fileChildByName,1787281479659000000,1787281508979000000,2234
VFS.fileByIdCache.hits,1787281479659000000,1787281508979000000,0
VFS.fileByIdCache.misses,1787281479659000000,1787281508979000000,34
lexer.textmate.time.ns,1787281479659000000,1787281508979000000,27170
writeAction.wait.ms,1787281479659000000,1787281508979000000,31
parser.textmate.time.ns,1787281479659000000,1787281508979000000,216842
lexer.JAVA.time.ns,1787281479659000000,1787281508979000000,12713569
lexer.JAVA.size.bytes,1787281479659000000,1787281508979000000,778
lexer.textmate.size.bytes,1787281479659000000,1787281508979000000,0
writeAction.count,1787281479659000000,1787281508979000000,12
parser.textmate.size.bytes,1787281479659000000,1787281508979000000,0
parser.JAVA.size.bytes,1787281479659000000,1787281508979000000,778
writeAction.median.wait.ms,1787281479659000000,1787281508979000000,0
writeAction.max.wait.ms,1787281479659000000,1787281508979000000,31
parser.JAVA.time.ns,1787281479659000000,1787281508979000000,169548747
Indexes.allKeys.lookupDurationAvgMs,1787281479659000000,1787281508979000000,0.0
Indexes.entries.lookups,1787281479659000000,1787281508979000000,0.0
Indexes.stubs.lookupDurationAvgMs,1787281479659000000,1787281508979000000,0.0
Indexes.entries.lookupDuration90PMs,1787281479659000000,1787281508979000000,0.0
Indexes.entries.lookupDurationMaxMs,1787281479659000000,1787281508979000000,0.0
Indexes.stubs.lookups,1787281479659000000,1787281508979000000,0.0
Indexes.stubs.lookupDuration90PMs,1787281479659000000,1787281508979000000,0.0
Indexes.allKeys.lookupDuration90PMs,1787281479659000000,1787281508979000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1787281479659000000,1787281508979000000,0.0
Indexes.allKeys.lookups,1787281479659000000,1787281508979000000,0.0
Indexes.entries.lookupDurationAvgMs,1787281479659000000,1787281508979000000,0.0
Indexes.stubs.lookupDurationMaxMs,1787281479659000000,1787281508979000000,0.0
workspaceModel.moduleManagerBridge.load.module.ms,1787281479659000000,1787281508979000000,0
jps.storage.jps.conf.reader.load.component.ms,1787281479659000000,1787281508979000000,17
jps.global.get.libraries.ms,1787281479659000000,1787281508979000000,0
jps.load.initial.state.ms,1787281479659000000,1787281508979000000,44
workspaceModel.moduleManagerBridge.load.all.modules.ms,1787281479659000000,1787281508979000000,584
jps.facet.change.listener.before.change.events.ms,1787281479659000000,1787281508979000000,1
workspaceModel.global.updates.count,1787281479659000000,1787281508979000000,1
jps.library.entities.serializer.save.entities.ms,1787281479659000000,1787281508979000000,0
workspaceModel.moduleBridge.before.changed.ms,1787281479659000000,1787281508979000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1787281479659000000,1787281508979000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1787281479659000000,1787281508979000000,4
workspaceModel.moduleBridge.update.option.ms,1787281479659000000,1787281508979000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1787281479659000000,1787281508979000000,2
workspaceModel.mutableEntityStorage.instances.count,1787281479659000000,1787281508979000000,27
jps.save.global.entities.ms,1787281479659000000,1787281508979000000,66
workspaceModel.orphan.listener.update.ms,1787281479659000000,1787281508979000000,5
jps.library.entities.serializer.load.entities.ms,1787281479659000000,1787281508979000000,0
jps.module.iml.entities.serializer.save.entities.ms,1787281479659000000,1787281508979000000,0
jps.app.storage.content.reader.load.component.ms,1787281479659000000,1787281508979000000,15
workspaceModel.global.apply.state.to.project.builder.ms,1787281479659000000,1787281508979000000,7
jps.reload.project.entities.ms,1787281479659000000,1787281508979000000,0
workspaceModel.sync.entities.ms,1787281479659000000,1787281508979000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1787281479659000000,1787281508979000000,13
workspaceModel.moduleBridge.facet.initialization.ms,1787281479659000000,1787281508979000000,1
jps.artifact.entities.serializer.load.entities.ms,1787281479659000000,1787281508979000000,0
jps.global.initialize.library.bridges.ms,1787281479659000000,1787281508979000000,1
jps.apply.loaded.storage.ms,1787281479659000000,1787281508979000000,26
jps.project.serializers.save.ms,1787281479659000000,1787281508979000000,4
workspaceModel.mutableEntityStorage.resolve.ms,1787281479659000000,1787281508979000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1787281479659000000,1787281508979000000,0
workspaceModel.global.apply.state.to.project.ms,1787281479659000000,1787281508979000000,139
workspaceModel.mutableEntityStorage.collect.changes.ms,1787281479659000000,1787281508979000000,3
workspaceModel.do.save.caches.ms,1787281479659000000,1787281508979000000,373
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1787281479659000000,1787281508979000000,0
jps.app.storage.content.writer.save.component.ms,1787281479659000000,1787281508979000000,18
jps.global.handle.before.change.events.ms,1787281479659000000,1787281508979000000,0
jps.facet.change.listener.process.change.events.ms,1787281479659000000,1787281508979000000,2
workspaceModel.load.cache.from.file.ms,1787281479659000000,1787281508979000000,616
workspaceModel.moduleManagerBridge.create.module.instance.ms,1787281479659000000,1787281508979000000,0
jps.facet.change.listener.init.bridge.ms,1787281479659000000,1787281508979000000,0
jps.artifact.entities.serializer.save.entities.ms,1787281479659000000,1787281508979000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1787281479659000000,1787281508979000000,26
workspaceModel.load.cache.metadata.from.file.ms,1787281479659000000,1787281508979000000,52
workspaceModel.mutableEntityStorage.put.entity.ms,1787281479659000000,1787281508979000000,7
jps.global.handle.changed.events.ms,1787281479659000000,1787281508979000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1787281479659000000,1787281508979000000,40
jps.save.changed.project.entities.ms,1787281479659000000,1787281508979000000,4
workspaceModel.moduleManagerBridge.build.module.graph.ms,1787281479659000000,1787281508979000000,6
workspaceModel.delayed.project.synchronizer.sync.ms,1787281479659000000,1787281508979000000,195
workspaceModel.mutableEntityStorage.referrers.ms,1787281479659000000,1787281508979000000,0
jps.load.project.to.empty.storage.ms,1787281479659000000,1787281508979000000,162
jps.module.iml.entities.serializer.load.entities.ms,1787281479659000000,1787281508979000000,43
jps.project.serializers.load.ms,1787281479659000000,1787281508979000000,68
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1787281479659000000,1787281508979000000,0
jps.global.get.library.ms,1787281479659000000,1787281508979000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1787281479659000000,1787281508979000000,1
jps.global.get.library.by.name.ms,1787281479659000000,1787281508979000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1787281479659000000,1787281508979000000,0
workspaceModel.global.updates.ms,1787281479659000000,1787281508979000000,22
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1787281479659000000,1787281508979000000,0
workspaceModel.mutableEntityStorage.entities.ms,1787281479659000000,1787281508979000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1787281479659000000,1787281508979000000,10
workspaceModel.save.cache.to.file.ms,1787281479659000000,1787281508979000000,234
workspaceModel.mutableEntityStorage.has.same.entities.ms,1787281479659000000,1787281508979000000,0
jps.global.initialize.library.bridges.after.loading.ms,1787281479659000000,1787281508979000000,3
workspaceModel.moduleBridgeLoader.loading.modules.ms,1787281479659000000,1787281508979000000,1204
NonBlockingReadAction.failedExecutionsCount,1787281479659000000,1787281508979000000,0
AWTEventQueue.dispatchTimeTotalNS,1787281479659000000,1787281508979000000,10867282458
NonBlockingReadAction.failedExecutionTimeUs,1787281479659000000,1787281508979000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1787281479659000000,1787281508979000000,1205308
NonBlockingReadAction.finalizedExecutionsCount,1787281479659000000,1787281508979000000,23
compiler.ArtifactManagerBridge.commit.ms,1787281479659000000,1787281508979000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1787281479659000000,1787281508979000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1787281479659000000,1787281508979000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1787281479659000000,1787281508979000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1787281479659000000,1787281508979000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1787281479659000000,1787281508979000000,3
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1787281479659000000,1787281508979000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1787281479659000000,1787281508979000000,2
compiler.ArtifactManagerBridge.addArtifact.ms,1787281479659000000,1787281508979000000,0
