# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.workspaceFileIndexData.init.ms,1787283395727000000,1787283419134000000,129
workspaceModel.cachedValueWithParameters.total.get.ms,1787283395727000000,1787283419134000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1787283395727000000,1787283419134000000,2
workspaceModel.cachedValue.total.get.ms,1787283395727000000,1787283419134000000,27
workspaceModel.pre.handlers.ms,1787283395727000000,1787283419134000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1787283395727000000,1787283419134000000,235
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1787283395727000000,1787283419134000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1787283395727000000,1787283419134000000,8
workspaceModel.check.recursive.update.ms,1787283395727000000,1787283419134000000,0
workspaceModel.workspaceFileIndexData.instances.count,1787283395727000000,1787283419134000000,1
workspaceModel.updates.count,1787283395727000000,1787283419134000000,3
workspaceModel.cachedValueWithParameters.from.cache.ms,1787283395727000000,1787283419134000000,0
workspaceModel.update.unloaded.entities.ms,1787283395727000000,1787283419134000000,0
workspaceModel.cachedValue.from.cache.ms,1787283395727000000,1787283419134000000,1
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1787283395727000000,1787283419134000000,255
workspaceModel.workspaceFileIndexData.markDirty.ms,1787283395727000000,1787283419134000000,0
workspaceModel.replace.project.model.ms,1787283395727000000,1787283419134000000,0
workspaceModel.initializing.ms,1787283395727000000,1787283419134000000,3
workspaceModel.updates.ms,1787283395727000000,1787283419134000000,116
workspaceModel.collect.changes.ms,1787283395727000000,1787283419134000000,0
workspaceModel.loading.from.cache.ms,1787283395727000000,1787283419134000000,319
workspaceModel.cachedValue.clear.ms,1787283395727000000,1787283419134000000,3
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1787283395727000000,1787283419134000000,187
workspaceModel.cachedValueWithParameters.calculated.ms,1787283395727000000,1787283419134000000,0
workspaceModel.loading.total.ms,1787283395727000000,1787283419134000000,344
workspaceModel.entityStorageSnapshotImpl.instances.count,1787283395727000000,1787283419134000000,19
workspaceModel.cachedValue.calculated.ms,1787283395727000000,1787283419134000000,26
workspaceModel.init.bridges.ms,1787283395727000000,1787283419134000000,3
FilePageCache.totalPageDisposalsUs,1787283395727000000,1787283419134000000,4442
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1787283395727000000,1787283419134000000,41959424
FilePageCache.maxRegisteredFiles,1787283395727000000,1787283419134000000,555
FilePageCacheLockFree.totalPagesHandedOver,1787283395727000000,1787283419134000000,0
FilePageCacheLockFree.totalPagesWritten,1787283395727000000,1787283419134000000,0
FilePageCacheLockFree.totalPagesReclaimed,1787283395727000000,1787283419134000000,0
FilePageCache.disposedBuffers,1787283395727000000,1787283419134000000,221
FilePageCacheLockFree.totalClosedStoragesReclaimed,1787283395727000000,1787283419134000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1787283395727000000,1787283419134000000,0
StorageLockContext.competingThreads.max,1787283395727000000,1787283419134000000,0
FilePageCache.uncachedFileAccess,1787283395727000000,1787283419134000000,136
FilePageCacheLockFree.totalPagesReadMs,1787283395727000000,1787283419134000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1787283395727000000,1787283419134000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1787283395727000000,1787283419134000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1787283395727000000,1787283419134000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1787283395727000000,1787283419134000000,0
FilePageCache.totalPageLoadsUs,1787283395727000000,1787283419134000000,645920
FilePageCache.maxCacheSizeInBytes,1787283395727000000,1787283419134000000,226508800
DirectByteBufferAllocator.hits,1787283395727000000,1787283419134000000,3
FilePageCacheLockFree.totalHeapBytesReclaimed,1787283395727000000,1787283419134000000,0
FilePageCache.pageLoads,1787283395727000000,1787283419134000000,221
DirectByteBufferAllocator.misses,1787283395727000000,1787283419134000000,218
FilePageCacheLockFree.totalBytesRead,1787283395727000000,1787283419134000000,0
DirectByteBufferAllocator.reclaimed,1787283395727000000,1787283419134000000,45
FilePageCacheLockFree.totalPageAllocationsWaited,1787283395727000000,1787283419134000000,0
FilePageCache.pageHits,1787283395727000000,1787283419134000000,0
FilePageCacheLockFree.totalBytesRequested,1787283395727000000,1787283419134000000,0
