# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.load.cache.from.file.ms,1788311787927000000,1788311842150000000,627
workspaceModel.mutableEntityStorage.modify.entity.ms,1788311787927000000,1788311842150000000,7
jps.apply.loaded.storage.ms,1788311787927000000,1788311842150000000,929
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1788311787927000000,1788311842150000000,5
jps.library.entities.serializer.load.entities.ms,1788311787927000000,1788311842150000000,0
workspaceModel.orphan.listener.update.ms,1788311787927000000,1788311842150000000,9
workspaceModel.moduleManagerBridge.get.modules.ms,1788311787927000000,1788311842150000000,2
jps.global.handle.changed.events.ms,1788311787927000000,1788311842150000000,0
jps.reload.project.entities.ms,1788311787927000000,1788311842150000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1788311787927000000,1788311842150000000,2
jps.storage.jps.conf.reader.load.component.ms,1788311787927000000,1788311842150000000,21
workspaceModel.global.apply.state.to.project.builder.ms,1788311787927000000,1788311842150000000,13
jps.global.handle.before.change.events.ms,1788311787927000000,1788311842150000000,0
jps.facet.change.listener.before.change.events.ms,1788311787927000000,1788311842150000000,1
jps.module.iml.entities.serializer.save.entities.ms,1788311787927000000,1788311842150000000,0
jps.app.storage.content.reader.load.component.ms,1788311787927000000,1788311842150000000,15
workspaceModel.mutableEntityStorage.entities.by.source.ms,1788311787927000000,1788311842150000000,1
workspaceModel.save.cache.to.file.ms,1788311787927000000,1788311842150000000,250
workspaceModel.mutableEntityStorage.has.same.entities.ms,1788311787927000000,1788311842150000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1788311787927000000,1788311842150000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1788311787927000000,1788311842150000000,270
workspaceModel.moduleBridge.facet.initialization.ms,1788311787927000000,1788311842150000000,1
workspaceModel.mutableEntityStorage.instances.count,1788311787927000000,1788311842150000000,27
workspaceModel.mutableEntityStorage.replace.by.source.ms,1788311787927000000,1788311842150000000,54
jps.global.get.libraries.ms,1788311787927000000,1788311842150000000,0
jps.global.initialize.library.bridges.after.loading.ms,1788311787927000000,1788311842150000000,4
workspaceModel.mutableEntityStorage.add.entity.ms,1788311787927000000,1788311842150000000,108
workspaceModel.moduleManagerBridge.create.module.instance.ms,1788311787927000000,1788311842150000000,0
jps.project.serializers.save.ms,1788311787927000000,1788311842150000000,9
jps.load.initial.state.ms,1788311787927000000,1788311842150000000,45
workspaceModel.moduleManagerBridge.load.module.ms,1788311787927000000,1788311842150000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1788311787927000000,1788311842150000000,7
workspaceModel.moduleBridge.update.option.ms,1788311787927000000,1788311842150000000,0
workspaceModel.sync.entities.ms,1788311787927000000,1788311842150000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1788311787927000000,1788311842150000000,29
jps.global.get.library.by.name.ms,1788311787927000000,1788311842150000000,0
jps.facet.change.listener.init.bridge.ms,1788311787927000000,1788311842150000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1788311787927000000,1788311842150000000,0
jps.artifact.entities.serializer.save.entities.ms,1788311787927000000,1788311842150000000,0
jps.load.project.to.empty.storage.ms,1788311787927000000,1788311842150000000,331
jps.module.iml.entities.serializer.load.entities.ms,1788311787927000000,1788311842150000000,83
workspaceModel.moduleManagerBridge.build.module.graph.ms,1788311787927000000,1788311842150000000,26
workspaceModel.moduleManagerBridge.newModule.ms,1788311787927000000,1788311842150000000,0
jps.save.changed.project.entities.ms,1788311787927000000,1788311842150000000,10
workspaceModel.mutableEntityStorage.remove.entity.ms,1788311787927000000,1788311842150000000,0
workspaceModel.global.apply.state.to.project.ms,1788311787927000000,1788311842150000000,184
workspaceModel.load.cache.metadata.from.file.ms,1788311787927000000,1788311842150000000,66
jps.global.initialize.library.bridges.ms,1788311787927000000,1788311842150000000,1
workspaceModel.global.updates.ms,1788311787927000000,1788311842150000000,24
jps.artifact.entities.serializer.load.entities.ms,1788311787927000000,1788311842150000000,0
jps.project.serializers.load.ms,1788311787927000000,1788311842150000000,146
jps.library.entities.serializer.save.entities.ms,1788311787927000000,1788311842150000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1788311787927000000,1788311842150000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1788311787927000000,1788311842150000000,1298
jps.facet.change.listener.process.change.events.ms,1788311787927000000,1788311842150000000,2
jps.save.global.entities.ms,1788311787927000000,1788311842150000000,80
jps.global.get.library.ms,1788311787927000000,1788311842150000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1788311787927000000,1788311842150000000,15
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1788311787927000000,1788311842150000000,0
workspaceModel.updates.ms,1788311787927000000,1788311842150000000,152
workspaceModel.cachedValueWithParameters.total.get.ms,1788311787927000000,1788311842150000000,0
workspaceModel.updates.precise.ms,1788311787927000000,1788311842150000000,25
workspaceModel.entityStorageSnapshotImpl.instances.count,1788311787927000000,1788311842150000000,19
workspaceModel.cachedValue.clear.ms,1788311787927000000,1788311842150000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1788311787927000000,1788311842150000000,2
workspaceModel.cachedValueWithParameters.clear.ms,1788311787927000000,1788311842150000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1788311787927000000,1788311842150000000,2
workspaceModel.loading.total.ms,1788311787927000000,1788311842150000000,648
workspaceModel.cachedValueWithParameters.calculated.ms,1788311787927000000,1788311842150000000,0
workspaceModel.collect.changes.ms,1788311787927000000,1788311842150000000,0
workspaceModel.pre.handlers.ms,1788311787927000000,1788311842150000000,2
workspaceModel.check.recursive.update.ms,1788311787927000000,1788311842150000000,0
workspaceModel.cachedValue.from.cache.ms,1788311787927000000,1788311842150000000,3
workspaceModel.cachedValue.calculated.ms,1788311787927000000,1788311842150000000,80
workspaceModel.to.snapshot.ms,1788311787927000000,1788311842150000000,0
workspaceModel.updates.count,1788311787927000000,1788311842150000000,3
workspaceModel.workspaceFileIndexData.init.ms,1788311787927000000,1788311842150000000,230
workspaceModel.update.unloaded.entities.ms,1788311787927000000,1788311842150000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1788311787927000000,1788311842150000000,0
workspaceModel.full.replace.project.model.ms,1788311787927000000,1788311842150000000,11
workspaceModel.workspaceFileIndexData.processFileSets.ms,1788311787927000000,1788311842150000000,0
workspaceModel.init.bridges.ms,1788311787927000000,1788311842150000000,4
workspaceModel.cachedValue.total.get.ms,1788311787927000000,1788311842150000000,83
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1788311787927000000,1788311842150000000,0
workspaceModel.workspaceFileIndexData.instances.count,1788311787927000000,1788311842150000000,2
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1788311787927000000,1788311842150000000,318
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1788311787927000000,1788311842150000000,181
workspaceModel.workspaceFileIndexData.markDirty.ms,1788311787927000000,1788311842150000000,0
workspaceModel.loading.from.cache.ms,1788311787927000000,1788311842150000000,609
workspaceModel.cachedValueWithParameters.from.cache.ms,1788311787927000000,1788311842150000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1788311787927000000,1788311842150000000,211
workspaceModel.initializing.ms,1788311787927000000,1788311842150000000,4
workspaceModel.replace.project.model.ms,1788311787927000000,1788311842150000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1788311787927000000,1788311842150000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1788311787927000000,1788311842150000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1788311787927000000,1788311842150000000,17
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1788311787927000000,1788311842150000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1788311787927000000,1788311842150000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1788311787927000000,1788311842150000000,0
compiler.ArtifactManagerBridge.commit.ms,1788311787927000000,1788311842150000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1788311787927000000,1788311842150000000,11
compiler.ArtifactManagerBridge.dropMappings.ms,1788311787927000000,1788311842150000000,0
writeAction.median.wait.ms,1788311787927000000,1788311842150000000,0
writeAction.max.wait.ms,1788311787927000000,1788311842150000000,825
parser.JAVA.size.bytes,1788311787927000000,1788311842150000000,1411
writeAction.wait.ms,1788311787927000000,1788311842150000000,926
lexer.JAVA.time.ns,1788311787927000000,1788311842150000000,10892991
writeAction.count,1788311787927000000,1788311842150000000,10
lexer.JAVA.size.bytes,1788311787927000000,1788311842150000000,1411
parser.JAVA.time.ns,1788311787927000000,1788311842150000000,313418247
Indexes.allKeys.lookupDurationAvgMs,1788311787927000000,1788311842150000000,0.0
Indexes.entries.lookups,1788311787927000000,1788311842150000000,0.0
Indexes.allKeys.lookupDuration90PMs,1788311787927000000,1788311842150000000,0.0
Indexes.stubs.lookups,1788311787927000000,1788311842150000000,0.0
Indexes.stubs.lookupDurationAvgMs,1788311787927000000,1788311842150000000,0.0
Indexes.stubs.lookupDuration90PMs,1788311787927000000,1788311842150000000,0.0
Indexes.allKeys.lookups,1788311787927000000,1788311842150000000,0.0
Indexes.stubs.lookupDurationMaxMs,1788311787927000000,1788311842150000000,0.0
Indexes.entries.lookupDurationMaxMs,1788311787927000000,1788311842150000000,0.0
Indexes.entries.lookupDuration90PMs,1788311787927000000,1788311842150000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1788311787927000000,1788311842150000000,0.0
Indexes.entries.lookupDurationAvgMs,1788311787927000000,1788311842150000000,0.0
AWTEventQueue.eventsDispatched,1788311787927000000,1788311842150000000,12
AWTEventQueue.dispatchTimeTotalNS,1788311787927000000,1788311842150000000,17234315939
ReadAction.executionsCount,1788311787927000000,1788311842150000000,17995
FlushQueue.executionTime90PNs,1788311787927000000,1788311842150000000,42751
FlushQueue.waitingTimeAvgNs,1788311787927000000,1788311842150000000,2899968.0
NonBlockingReadAction.failedExecutionsCount,1788311787927000000,1788311842150000000,0
AWTEventQueue.dispatchTimeMaxNs,1788311787927000000,1788311842150000000,2080767
WriteAction.executionsCount,1788311787927000000,1788311842150000000,10
AWTEventQueue.dispatchTimeAvgNs,1788311787927000000,1788311842150000000,660544.0
FlushQueue.queueSizeAvg,1788311787927000000,1788311842150000000,18.0
FlushQueue.waitingTime90PNs,1788311787927000000,1788311842150000000,2965503
FlushQueue.queueSize90P,1788311787927000000,1788311842150000000,36
FlushQueue.tasksExecuted,1788311787927000000,1788311842150000000,2
NonBlockingReadAction.finalizedExecutionsCount,1788311787927000000,1788311842150000000,46
AWTEventQueue.dispatchTime90PNs,1788311787927000000,1788311842150000000,2056191
NonBlockingReadAction.failedExecutionTimeUs,1788311787927000000,1788311842150000000,0
FlushQueue.waitingTimeMaxNs,1788311787927000000,1788311842150000000,2965503
NonBlockingReadAction.finalizedExecutionTimeUs,1788311787927000000,1788311842150000000,1820138
FlushQueue.executionTimeAvgNs,1788311787927000000,1788311842150000000,33184.0
FlushQueue.queueSizeMax,1788311787927000000,1788311842150000000,36
FlushQueue.executionTimeMaxNs,1788311787927000000,1788311842150000000,42751
FilePageCache.maxRegisteredFiles,1788311787927000000,1788311842150000000,558
FilePageCacheLockFree.totalHeapBytesAllocated,1788311787927000000,1788311842150000000,0
FilePageCacheLockFree.totalPagesRequested,1788311787927000000,1788311842150000000,0
FilePageCacheLockFree.totalPagesAllocated,1788311787927000000,1788311842150000000,0
FilePageCache.maxCacheSizeInBytes,1788311787927000000,1788311842150000000,251674624
DirectByteBufferAllocator.reclaimed,1788311787927000000,1788311842150000000,45
FilePageCacheLockFree.totalBytesRead,1788311787927000000,1788311842150000000,0
MappedFileStorage.storages,1788311787927000000,1788311842150000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1788311787927000000,1788311842150000000,41959424
DirectByteBufferAllocator.disposed,1788311787927000000,1788311842150000000,195
MappedFileStorage.totalBytesMapped,1788311787927000000,1788311842150000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1788311787927000000,1788311842150000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1788311787927000000,1788311842150000000,47202304
FilePageCacheLockFree.totalBytesRequested,1788311787927000000,1788311842150000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1788311787927000000,1788311842150000000,0
FilePageCacheLockFree.totalPagesHandedOver,1788311787927000000,1788311842150000000,0
MappedFileStorage.totalPagesMapped,1788311787927000000,1788311842150000000,0
FilePageCacheLockFree.nativeBytesInUse,1788311787927000000,1788311842150000000,0
StorageLockContext.competingThreads.max,1788311787927000000,1788311842150000000,0
FilePageCacheLockFree.totalBytesWritten,1788311787927000000,1788311842150000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1788311787927000000,1788311842150000000,31060
FilePageCacheLockFree.totalPagesRequestsMs,1788311787927000000,1788311842150000000,0
FilePageCache.pageHits,1788311787927000000,1788311842150000000,0
FilePageCache.uncachedFileAccess,1788311787927000000,1788311842150000000,134
FilePageCacheLockFree.totalPagesReadMs,1788311787927000000,1788311842150000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1788311787927000000,1788311842150000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1788311787927000000,1788311842150000000,0
FilePageCache.totalPageDisposalsUs,1788311787927000000,1788311842150000000,7332
FilePageCacheLockFree.housekeeperTurnsDone,1788311787927000000,1788311842150000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1788311787927000000,1788311842150000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1788311787927000000,1788311842150000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1788311787927000000,1788311842150000000,0
FilePageCacheLockFree.heapBytesInUse,1788311787927000000,1788311842150000000,0
StorageLockContext.competingThreads.90P,1788311787927000000,1788311842150000000,0
FilePageCacheLockFree.totalPagesReclaimed,1788311787927000000,1788311842150000000,0
DirectByteBufferAllocator.hits,1788311787927000000,1788311842150000000,3
FilePageCache.disposedBuffers,1788311787927000000,1788311842150000000,240
FilePageCache.pageLoads,1788311787927000000,1788311842150000000,245
FilePageCache.totalPageLoadsUs,1788311787927000000,1788311842150000000,989375
StorageLockContext.competingThreads.avg,1788311787927000000,1788311842150000000,0.0
FilePageCacheLockFree.totalPagesWritten,1788311787927000000,1788311842150000000,0
FilePageCache.pageFastCacheHits,1788311787927000000,1788311842150000000,5480
FileChannelInterruptsRetryer.totalRetriedAttempts,1788311787927000000,1788311842150000000,0
FilePageCache.capacityInBytes,1788311787927000000,1788311842150000000,503316478
DirectByteBufferAllocator.misses,1788311787927000000,1788311842150000000,242
FilePageCacheLockFree.totalPagesWriteMs,1788311787927000000,1788311842150000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1788311787927000000,1788311842150000000,0
