# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
JVM.usedNativeBytes,1788311524399000000,1788311556505000000,347712976
JVM.totalCpuTimeMs,1788311524399000000,1788311556505000000,129670
JVM.newThreadsCount,1788311524399000000,1788311556505000000,108
JVM.GC.collections,1788311524399000000,1788311556505000000,28
JVM.maxThreadCount,1788311524399000000,1788311556505000000,97
JVM.maxHeapBytes,1788311524399000000,1788311556505000000,2147483648
JVM.totalBytesAllocated,1788311524399000000,1788311556505000000,1406770160
JVM.usedHeapBytes,1788311524399000000,1788311556505000000,344764416
JVM.totalDirectByteBuffersBytes,1788311524399000000,1788311556505000000,43305088
VFS.invertedFileNameIndex.requests,1788311524399000000,1788311556505000000,11
VFS.fileChildByName,1788311524399000000,1788311556505000000,5921
VFS.fileByIdCache.misses,1788311524399000000,1788311556505000000,93
VFS.fileByIdCache.hits,1788311524399000000,1788311556505000000,0
FilePageCacheLockFree.totalBytesWritten,1788311524399000000,1788311556505000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1788311524399000000,1788311556505000000,0
FilePageCacheLockFree.totalPagesHandedOver,1788311524399000000,1788311556505000000,0
FilePageCacheLockFree.totalPagesReclaimed,1788311524399000000,1788311556505000000,0
FilePageCacheLockFree.totalBytesRequested,1788311524399000000,1788311556505000000,0
DirectByteBufferAllocator.misses,1788311524399000000,1788311556505000000,249
FilePageCacheLockFree.heapBytesInUse,1788311524399000000,1788311556505000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1788311524399000000,1788311556505000000,0
FilePageCacheLockFree.totalPagesWritten,1788311524399000000,1788311556505000000,0
FilePageCacheLockFree.nativeBytesInUse,1788311524399000000,1788311556505000000,0
FilePageCache.pageHits,1788311524399000000,1788311556505000000,0
FilePageCache.uncachedFileAccess,1788311524399000000,1788311556505000000,151
FilePageCacheLockFree.totalClosedStoragesReclaimed,1788311524399000000,1788311556505000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1788311524399000000,1788311556505000000,0
FilePageCacheLockFree.totalPagesAllocated,1788311524399000000,1788311556505000000,0
StorageLockContext.competingThreads.90P,1788311524399000000,1788311556505000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1788311524399000000,1788311556505000000,41967616
FilePageCacheLockFree.totalPagesRequestsMs,1788311524399000000,1788311556505000000,0
FilePageCache.totalPageLoadsUs,1788311524399000000,1788311556505000000,1001969
FilePageCacheLockFree.totalPagesReadMs,1788311524399000000,1788311556505000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1788311524399000000,1788311556505000000,41967616
FilePageCache.pageFastCacheHits,1788311524399000000,1788311556505000000,5952
FilePageCacheLockFree.totalNativeBytesAllocated,1788311524399000000,1788311556505000000,0
FilePageCache.pageLoads,1788311524399000000,1788311556505000000,252
FilePageCacheLockFree.totalHeapBytesReclaimed,1788311524399000000,1788311556505000000,0
DirectByteBufferAllocator.reclaimed,1788311524399000000,1788311556505000000,46
DirectByteBufferAllocator.disposed,1788311524399000000,1788311556505000000,206
StorageLockContext.competingThreads.avg,1788311524399000000,1788311556505000000,0.0
FilePageCacheLockFree.totalPagesWriteMs,1788311524399000000,1788311556505000000,0
FilePageCacheLockFree.totalPagesRequested,1788311524399000000,1788311556505000000,0
StorageLockContext.competingThreads.max,1788311524399000000,1788311556505000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1788311524399000000,1788311556505000000,0
DirectByteBufferAllocator.hits,1788311524399000000,1788311556505000000,3
FilePageCacheLockFree.housekeeperTurnsDone,1788311524399000000,1788311556505000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1788311524399000000,1788311556505000000,0
FilePageCache.maxRegisteredFiles,1788311524399000000,1788311556505000000,558
FilePageCache.capacityInBytes,1788311524399000000,1788311556505000000,503316478
FilePageCache.pageLoadsAboveSizeThreshold,1788311524399000000,1788311556505000000,0
FilePageCache.disposedBuffers,1788311524399000000,1788311556505000000,252
FilePageCacheLockFree.housekeeperTurnsSkipped,1788311524399000000,1788311556505000000,0
FilePageCacheLockFree.totalBytesRead,1788311524399000000,1788311556505000000,0
FilePageCache.maxCacheSizeInBytes,1788311524399000000,1788311556505000000,257974272
FilePageCache.totalPageDisposalsUs,1788311524399000000,1788311556505000000,4668
jps.project.serializers.load.ms,1788311524399000000,1788311556505000000,167
jps.project.serializers.save.ms,1788311524399000000,1788311556505000000,4
workspaceModel.moduleManagerBridge.create.module.instance.ms,1788311524399000000,1788311556505000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1788311524399000000,1788311556505000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1788311524399000000,1788311556505000000,1
jps.reload.project.entities.ms,1788311524399000000,1788311556505000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1788311524399000000,1788311556505000000,13
jps.global.handle.before.change.events.ms,1788311524399000000,1788311556505000000,0
workspaceModel.load.cache.metadata.from.file.ms,1788311524399000000,1788311556505000000,79
jps.apply.loaded.storage.ms,1788311524399000000,1788311556505000000,423
jps.app.storage.content.reader.load.component.ms,1788311524399000000,1788311556505000000,27
workspaceModel.moduleManagerBridge.newModule.ms,1788311524399000000,1788311556505000000,0
jps.global.initialize.library.bridges.ms,1788311524399000000,1788311556505000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1788311524399000000,1788311556505000000,5
jps.module.iml.entities.serializer.load.entities.ms,1788311524399000000,1788311556505000000,92
workspaceModel.global.apply.state.to.project.ms,1788311524399000000,1788311556505000000,210
jps.save.global.entities.ms,1788311524399000000,1788311556505000000,106
workspaceModel.mutableEntityStorage.resolve.ms,1788311524399000000,1788311556505000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1788311524399000000,1788311556505000000,0
workspaceModel.mutableEntityStorage.entities.ms,1788311524399000000,1788311556505000000,1
workspaceModel.global.updates.ms,1788311524399000000,1788311556505000000,44
workspaceModel.mutableEntityStorage.has.same.entities.ms,1788311524399000000,1788311556505000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1788311524399000000,1788311556505000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1788311524399000000,1788311556505000000,3
workspaceModel.save.cache.to.file.ms,1788311524399000000,1788311556505000000,209
jps.global.get.library.by.name.ms,1788311524399000000,1788311556505000000,0
jps.facet.change.listener.init.bridge.ms,1788311524399000000,1788311556505000000,0
jps.load.initial.state.ms,1788311524399000000,1788311556505000000,58
workspaceModel.moduleManagerBridge.build.module.graph.ms,1788311524399000000,1788311556505000000,13
jps.global.get.library.ms,1788311524399000000,1788311556505000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1788311524399000000,1788311556505000000,163
jps.artifact.entities.serializer.load.entities.ms,1788311524399000000,1788311556505000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1788311524399000000,1788311556505000000,42
workspaceModel.mutableEntityStorage.entities.by.source.ms,1788311524399000000,1788311556505000000,2
workspaceModel.orphan.listener.update.ms,1788311524399000000,1788311556505000000,10
jps.facet.change.listener.before.change.events.ms,1788311524399000000,1788311556505000000,1
workspaceModel.moduleManagerBridge.load.all.modules.ms,1788311524399000000,1788311556505000000,521
workspaceModel.sync.entities.ms,1788311524399000000,1788311556505000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1788311524399000000,1788311556505000000,9
jps.global.get.libraries.ms,1788311524399000000,1788311556505000000,0
jps.save.changed.project.entities.ms,1788311524399000000,1788311556505000000,4
jps.load.project.to.empty.storage.ms,1788311524399000000,1788311556505000000,298
workspaceModel.moduleBridgeLoader.loading.modules.ms,1788311524399000000,1788311556505000000,1232
workspaceModel.mutableEntityStorage.collect.changes.ms,1788311524399000000,1788311556505000000,6
workspaceModel.moduleBridge.update.option.ms,1788311524399000000,1788311556505000000,0
workspaceModel.moduleBridge.before.changed.ms,1788311524399000000,1788311556505000000,0
jps.global.initialize.library.bridges.after.loading.ms,1788311524399000000,1788311556505000000,3
jps.global.handle.changed.events.ms,1788311524399000000,1788311556505000000,0
jps.library.entities.serializer.load.entities.ms,1788311524399000000,1788311556505000000,1
workspaceModel.global.updates.count,1788311524399000000,1788311556505000000,1
workspaceModel.load.cache.from.file.ms,1788311524399000000,1788311556505000000,664
jps.storage.jps.conf.reader.load.component.ms,1788311524399000000,1788311556505000000,19
workspaceModel.moduleManagerBridge.get.modules.ms,1788311524399000000,1788311556505000000,1
workspaceModel.mutableEntityStorage.put.entity.ms,1788311524399000000,1788311556505000000,13
workspaceModel.mutableEntityStorage.instances.count,1788311524399000000,1788311556505000000,27
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1788311524399000000,1788311556505000000,26
workspaceModel.do.save.caches.ms,1788311524399000000,1788311556505000000,198
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1788311524399000000,1788311556505000000,0
jps.module.iml.entities.serializer.save.entities.ms,1788311524399000000,1788311556505000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1788311524399000000,1788311556505000000,733
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1788311524399000000,1788311556505000000,0
jps.app.storage.content.writer.save.component.ms,1788311524399000000,1788311556505000000,26
jps.library.entities.serializer.save.entities.ms,1788311524399000000,1788311556505000000,0
jps.facet.change.listener.process.change.events.ms,1788311524399000000,1788311556505000000,3
workspaceModel.moduleManagerBridge.load.module.ms,1788311524399000000,1788311556505000000,0
jps.artifact.entities.serializer.save.entities.ms,1788311524399000000,1788311556505000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1788311524399000000,1788311556505000000,1820831
NonBlockingReadAction.finalizedExecutionsCount,1788311524399000000,1788311556505000000,60
NonBlockingReadAction.failedExecutionsCount,1788311524399000000,1788311556505000000,1
AWTEventQueue.dispatchTimeTotalNS,1788311524399000000,1788311556505000000,20213282739
NonBlockingReadAction.failedExecutionTimeUs,1788311524399000000,1788311556505000000,352
workspaceModel.updates.count,1788311524399000000,1788311556505000000,3
workspaceModel.full.replace.project.model.ms,1788311524399000000,1788311556505000000,53
workspaceModel.cachedValueWithParameters.from.cache.ms,1788311524399000000,1788311556505000000,0
workspaceModel.updates.precise.ms,1788311524399000000,1788311556505000000,27
workspaceModel.workspaceFileIndexData.processFileSets.ms,1788311524399000000,1788311556505000000,0
workspaceModel.update.unloaded.entities.ms,1788311524399000000,1788311556505000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1788311524399000000,1788311556505000000,36
workspaceModel.workspaceFileIndexData.markDirty.ms,1788311524399000000,1788311556505000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1788311524399000000,1788311556505000000,250
workspaceModel.replace.project.model.ms,1788311524399000000,1788311556505000000,0
workspaceModel.cachedValueWithParameters.calculated.ms,1788311524399000000,1788311556505000000,0
workspaceModel.initializing.ms,1788311524399000000,1788311556505000000,4
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1788311524399000000,1788311556505000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1788311524399000000,1788311556505000000,0
workspaceModel.cachedValueWithParameters.clear.ms,1788311524399000000,1788311556505000000,0
workspaceModel.loading.from.cache.ms,1788311524399000000,1788311556505000000,582
workspaceModel.cachedValue.from.cache.ms,1788311524399000000,1788311556505000000,3
workspaceModel.cachedValue.total.get.ms,1788311524399000000,1788311556505000000,45
workspaceModel.entityStorageSnapshotImpl.instances.count,1788311524399000000,1788311556505000000,19
workspaceModel.to.snapshot.ms,1788311524399000000,1788311556505000000,0
workspaceModel.collect.changes.ms,1788311524399000000,1788311556505000000,0
workspaceModel.pre.handlers.ms,1788311524399000000,1788311556505000000,2
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1788311524399000000,1788311556505000000,1
workspaceModel.workspaceFileIndexData.instances.count,1788311524399000000,1788311556505000000,1
workspaceModel.cachedValue.clear.ms,1788311524399000000,1788311556505000000,0
workspaceModel.check.recursive.update.ms,1788311524399000000,1788311556505000000,7
workspaceModel.updates.ms,1788311524399000000,1788311556505000000,164
workspaceModel.cachedValueWithParameters.total.get.ms,1788311524399000000,1788311556505000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1788311524399000000,1788311556505000000,180
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1788311524399000000,1788311556505000000,264
workspaceModel.loading.total.ms,1788311524399000000,1788311556505000000,641
workspaceModel.workspaceFileIndexData.init.ms,1788311524399000000,1788311556505000000,158
workspaceModel.init.bridges.ms,1788311524399000000,1788311556505000000,4
workspaceModel.cachedValue.calculated.ms,1788311524399000000,1788311556505000000,42
writeAction.count,1788311524399000000,1788311556505000000,12
lexer.JAVA.size.bytes,1788311524399000000,1788311556505000000,1919
writeAction.max.wait.ms,1788311524399000000,1788311556505000000,95
lexer.JAVA.time.ns,1788311524399000000,1788311556505000000,15031885
writeAction.median.wait.ms,1788311524399000000,1788311556505000000,0
parser.JAVA.size.bytes,1788311524399000000,1788311556505000000,1919
writeAction.wait.ms,1788311524399000000,1788311556505000000,183
parser.JAVA.time.ns,1788311524399000000,1788311556505000000,373549569
