# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCacheLockFree.housekeeperTurnsSkipped,1787283463770000000,1787283523817000000,0
FilePageCache.uncachedFileAccess,1787283463770000000,1787283523817000000,130
FilePageCacheLockFree.totalPagesAllocated,1787283463770000000,1787283523817000000,0
FilePageCacheLockFree.nativeBytesInUse,1787283463770000000,1787283523817000000,0
FilePageCacheLockFree.totalBytesRequested,1787283463770000000,1787283523817000000,0
FilePageCache.maxRegisteredFiles,1787283463770000000,1787283523817000000,555
FilePageCache.totalPageLoadsUs,1787283463770000000,1787283523817000000,4651012
FilePageCacheLockFree.housekeeperTurnsDone,1787283463770000000,1787283523817000000,0
FilePageCache.totalPageDisposalsUs,1787283463770000000,1787283523817000000,3618
StorageLockContext.competingThreads.90P,1787283463770000000,1787283523817000000,0
StorageLockContext.competingThreads.avg,1787283463770000000,1787283523817000000,0.3559322033898305
FilePageCacheLockFree.totalPagesRequested,1787283463770000000,1787283523817000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1787283463770000000,1787283523817000000,0
FilePageCacheLockFree.totalPagesReclaimed,1787283463770000000,1787283523817000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1787283463770000000,1787283523817000000,0
DirectByteBufferAllocator.hits,1787283463770000000,1787283523817000000,3
FilePageCacheLockFree.totalPagesWriteMs,1787283463770000000,1787283523817000000,0
DirectByteBufferAllocator.disposed,1787283463770000000,1787283523817000000,0
StreamlinedBlobStorage.recordsDeleted,1787283463770000000,1787283523817000000,24
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1787283463770000000,1787283523817000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1787283463770000000,1787283523817000000,2292446
StreamlinedBlobStorage.recordsRelocated,1787283463770000000,1787283523817000000,0
FilePageCache.pageHits,1787283463770000000,1787283523817000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1787283463770000000,1787283523817000000,454003
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1787283463770000000,1787283523817000000,243286016
FilePageCacheLockFree.totalPagesRequestsMs,1787283463770000000,1787283523817000000,0
FilePageCacheLockFree.heapBytesInUse,1787283463770000000,1787283523817000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1787283463770000000,1787283523817000000,0
lexer.JAVA.size.bytes,1787283463770000000,1787283523817000000,778
lexer.JSON.size.bytes,1787283463770000000,1787283523817000000,0
lexer.yaml.size.bytes,1787283463770000000,1787283523817000000,0
parser.textmate.time.ns,1787283463770000000,1787283523817000000,365054
parser.textmate.size.bytes,1787283463770000000,1787283523817000000,1145
lexer.JSON.time.ns,1787283463770000000,1787283523817000000,38720
lexer.yaml.time.ns,1787283463770000000,1787283523817000000,118801
writeAction.wait.ms,1787283463770000000,1787283523817000000,13
parser.JSON.time.ns,1787283463770000000,1787283523817000000,20146173
writeAction.count,1787283463770000000,1787283523817000000,9
parser.JSON.size.bytes,1787283463770000000,1787283523817000000,0
parser.JAVA.time.ns,1787283463770000000,1787283523817000000,219890752
parser.JAVA.size.bytes,1787283463770000000,1787283523817000000,778
lexer.textmate.size.bytes,1787283463770000000,1787283523817000000,1145
writeAction.max.wait.ms,1787283463770000000,1787283523817000000,9
parser.yaml.time.ns,1787283463770000000,1787283523817000000,1079049
writeAction.median.wait.ms,1787283463770000000,1787283523817000000,0
lexer.textmate.time.ns,1787283463770000000,1787283523817000000,22160
parser.yaml.size.bytes,1787283463770000000,1787283523817000000,0
lexer.JAVA.time.ns,1787283463770000000,1787283523817000000,3412299
workspaceModel.mutableEntityStorage.collect.changes.ms,1787283463770000000,1787283523817000000,2
jps.save.changed.project.entities.ms,1787283463770000000,1787283523817000000,2
jps.load.project.to.empty.storage.ms,1787283463770000000,1787283523817000000,95
workspaceModel.mutableEntityStorage.entities.ms,1787283463770000000,1787283523817000000,0
jps.global.handle.before.change.events.ms,1787283463770000000,1787283523817000000,0
jps.facet.change.listener.before.change.events.ms,1787283463770000000,1787283523817000000,1
workspaceModel.mutableEntityStorage.to.snapshot.ms,1787283463770000000,1787283523817000000,4
jps.facet.change.listener.init.bridge.ms,1787283463770000000,1787283523817000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1787283463770000000,1787283523817000000,4
workspaceModel.load.cache.from.file.ms,1787283463770000000,1787283523817000000,463
jps.app.storage.content.writer.save.component.ms,1787283463770000000,1787283523817000000,13
workspaceModel.global.updates.count,1787283463770000000,1787283523817000000,1
workspaceModel.moduleBridge.before.changed.ms,1787283463770000000,1787283523817000000,0
jps.global.get.library.ms,1787283463770000000,1787283523817000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1787283463770000000,1787283523817000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1787283463770000000,1787283523817000000,6
workspaceModel.load.cache.metadata.from.file.ms,1787283463770000000,1787283523817000000,34
jps.app.storage.content.reader.load.component.ms,1787283463770000000,1787283523817000000,9
jps.reload.project.entities.ms,1787283463770000000,1787283523817000000,0
jps.save.global.entities.ms,1787283463770000000,1787283523817000000,73
workspaceModel.global.apply.state.to.project.builder.ms,1787283463770000000,1787283523817000000,5
workspaceModel.moduleManagerBridge.build.module.graph.ms,1787283463770000000,1787283523817000000,4
jps.global.initialize.library.bridges.after.loading.ms,1787283463770000000,1787283523817000000,2
workspaceModel.delayed.project.synchronizer.sync.ms,1787283463770000000,1787283523817000000,118
workspaceModel.orphan.listener.update.ms,1787283463770000000,1787283523817000000,6
workspaceModel.moduleBridge.facet.initialization.ms,1787283463770000000,1787283523817000000,0
jps.project.serializers.load.ms,1787283463770000000,1787283523817000000,47
jps.artifact.entities.serializer.load.entities.ms,1787283463770000000,1787283523817000000,0
jps.library.entities.serializer.load.entities.ms,1787283463770000000,1787283523817000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1787283463770000000,1787283523817000000,658
jps.global.initialize.library.bridges.ms,1787283463770000000,1787283523817000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1787283463770000000,1787283523817000000,188
workspaceModel.mutableEntityStorage.add.entity.ms,1787283463770000000,1787283523817000000,37
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1787283463770000000,1787283523817000000,0
jps.project.serializers.save.ms,1787283463770000000,1787283523817000000,2
jps.artifact.entities.serializer.save.entities.ms,1787283463770000000,1787283523817000000,0
jps.load.initial.state.ms,1787283463770000000,1787283523817000000,33
jps.global.get.library.by.name.ms,1787283463770000000,1787283523817000000,0
jps.global.get.libraries.ms,1787283463770000000,1787283523817000000,1
jps.global.handle.changed.events.ms,1787283463770000000,1787283523817000000,0
workspaceModel.moduleBridge.update.option.ms,1787283463770000000,1787283523817000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1787283463770000000,1787283523817000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1787283463770000000,1787283523817000000,0
jps.library.entities.serializer.save.entities.ms,1787283463770000000,1787283523817000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1787283463770000000,1787283523817000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1787283463770000000,1787283523817000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1787283463770000000,1787283523817000000,19
jps.storage.jps.conf.reader.load.component.ms,1787283463770000000,1787283523817000000,7
jps.module.iml.entities.serializer.save.entities.ms,1787283463770000000,1787283523817000000,0
workspaceModel.save.cache.to.file.ms,1787283463770000000,1787283523817000000,155
workspaceModel.mutableEntityStorage.instances.count,1787283463770000000,1787283523817000000,27
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1787283463770000000,1787283523817000000,9
workspaceModel.mutableEntityStorage.modify.entity.ms,1787283463770000000,1787283523817000000,2
workspaceModel.moduleManagerBridge.newModule.ms,1787283463770000000,1787283523817000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1787283463770000000,1787283523817000000,0
jps.facet.change.listener.process.change.events.ms,1787283463770000000,1787283523817000000,8
workspaceModel.moduleManagerBridge.get.modules.ms,1787283463770000000,1787283523817000000,0
workspaceModel.global.updates.ms,1787283463770000000,1787283523817000000,18
workspaceModel.mutableEntityStorage.referrers.ms,1787283463770000000,1787283523817000000,0
jps.module.iml.entities.serializer.load.entities.ms,1787283463770000000,1787283523817000000,25
workspaceModel.mutableEntityStorage.has.same.entities.ms,1787283463770000000,1787283523817000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1787283463770000000,1787283523817000000,0
workspaceModel.global.apply.state.to.project.ms,1787283463770000000,1787283523817000000,143
workspaceModel.sync.entities.ms,1787283463770000000,1787283523817000000,0
workspaceModel.do.save.caches.ms,1787283463770000000,1787283523817000000,180
jps.apply.loaded.storage.ms,1787283463770000000,1787283523817000000,19
cacheStateStorage.set.counter,1787283463770000000,1787283523817000000,3
cacheStateStorage.get.counter,1787283463770000000,1787283523817000000,23
cacheStateStorage.set.duration,1787283463770000000,1787283523817000000,23
cacheStateStorage.get.duration,1787283463770000000,1787283523817000000,674
compiler.ArtifactManagerBridge.dropMappings.ms,1787283463770000000,1787283523817000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1787283463770000000,1787283523817000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1787283463770000000,1787283523817000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1787283463770000000,1787283523817000000,1
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1787283463770000000,1787283523817000000,2
compiler.ArtifactManagerBridge.getArtifacts.ms,1787283463770000000,1787283523817000000,0
compiler.ArtifactManagerBridge.commit.ms,1787283463770000000,1787283523817000000,0
workspaceModel.replace.project.model.ms,1787283463770000000,1787283523817000000,0
workspaceModel.cachedValueWithParameters.clear.ms,1787283463770000000,1787283523817000000,0
workspaceModel.cachedValue.from.cache.ms,1787283463770000000,1787283523817000000,1
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1787283463770000000,1787283523817000000,0
workspaceModel.cachedValueWithParameters.calculated.ms,1787283463770000000,1787283523817000000,0
workspaceModel.workspaceFileIndexData.init.ms,1787283463770000000,1787283523817000000,125
workspaceModel.full.replace.project.model.ms,1787283463770000000,1787283523817000000,6
workspaceModel.cachedValueWithParameters.from.cache.ms,1787283463770000000,1787283523817000000,0
workspaceModel.update.unloaded.entities.ms,1787283463770000000,1787283523817000000,0
workspaceModel.check.recursive.update.ms,1787283463770000000,1787283523817000000,0
workspaceModel.initializing.ms,1787283463770000000,1787283523817000000,10
workspaceModel.entityStorageSnapshotImpl.instances.count,1787283463770000000,1787283523817000000,19
workspaceModel.loading.from.cache.ms,1787283463770000000,1787283523817000000,448
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1787283463770000000,1787283523817000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1787283463770000000,1787283523817000000,0
workspaceModel.updates.ms,1787283463770000000,1787283523817000000,118
workspaceModel.pre.handlers.ms,1787283463770000000,1787283523817000000,1
workspaceModel.workspaceFileIndexData.markDirty.ms,1787283463770000000,1787283523817000000,0
workspaceModel.cachedValue.clear.ms,1787283463770000000,1787283523817000000,0
workspaceModel.updates.precise.ms,1787283463770000000,1787283523817000000,14
workspaceModel.workspaceFileIndexData.processFileSets.ms,1787283463770000000,1787283523817000000,0
workspaceModel.loading.total.ms,1787283463770000000,1787283523817000000,477
workspaceModel.cachedValueWithParameters.total.get.ms,1787283463770000000,1787283523817000000,0
workspaceModel.cachedValue.total.get.ms,1787283463770000000,1787283523817000000,18
workspaceModel.to.snapshot.ms,1787283463770000000,1787283523817000000,1
workspaceModel.workspaceFileIndexData.instances.count,1787283463770000000,1787283523817000000,1
workspaceModel.collect.changes.ms,1787283463770000000,1787283523817000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1787283463770000000,1787283523817000000,4
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1787283463770000000,1787283523817000000,110
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1787283463770000000,1787283523817000000,184
workspaceModel.updates.count,1787283463770000000,1787283523817000000,3
workspaceModel.init.bridges.ms,1787283463770000000,1787283523817000000,10
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1787283463770000000,1787283523817000000,275
workspaceModel.cachedValue.calculated.ms,1787283463770000000,1787283523817000000,17
Indexes.stubs.lookupDuration90PMs,1787283523817000000,1787283563434000000,0.0
Indexes.allKeys.lookupDuration90PMs,1787283523817000000,1787283563434000000,0.0
Indexes.allKeys.lookups,1787283523817000000,1787283563434000000,0.0
Indexes.entries.lookupDurationAvgMs,1787283523817000000,1787283563434000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1787283523817000000,1787283563434000000,0.0
Indexes.stubs.lookupDurationMaxMs,1787283523817000000,1787283563434000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1787283523817000000,1787283563434000000,0.0
Indexes.stubs.lookupDurationAvgMs,1787283523817000000,1787283563434000000,0.0
Indexes.entries.lookupDurationMaxMs,1787283523817000000,1787283563434000000,0.0
Indexes.stubs.lookups,1787283523817000000,1787283563434000000,0.0
Indexes.entries.lookupDuration90PMs,1787283523817000000,1787283563434000000,0.0
Indexes.entries.lookups,1787283523817000000,1787283563434000000,0.0
FlushQueue.executionTimeMaxNs,1787283523817000000,1787283563434000000,589823
FlushQueue.tasksExecuted,1787283523817000000,1787283563434000000,158
NonBlockingReadAction.finalizedExecutionTimeUs,1787283523817000000,1787283563434000000,0
ReadAction.executionsCount,1787283523817000000,1787283563434000000,1
AWTEventQueue.dispatchTimeMaxNs,1787283523817000000,1787283563434000000,806911
NonBlockingReadAction.finalizedExecutionsCount,1787283523817000000,1787283563434000000,0
WriteAction.executionsCount,1787283523817000000,1787283563434000000,0
FlushQueue.executionTimeAvgNs,1787283523817000000,1787283563434000000,43525.3164556962
FlushQueue.queueSizeAvg,1787283523817000000,1787283563434000000,0.006329113924050633
AWTEventQueue.dispatchTimeTotalNS,1787283523817000000,1787283563434000000,28288711
AWTEventQueue.dispatchTime90PNs,1787283523817000000,1787283563434000000,232447
FlushQueue.queueSizeMax,1787283523817000000,1787283563434000000,1
AWTEventQueue.eventsDispatched,1787283523817000000,1787283563434000000,167
FlushQueue.waitingTime90PNs,1787283523817000000,1787283563434000000,276479
AWTEventQueue.dispatchTimeAvgNs,1787283523817000000,1787283563434000000,169356.64670658682
FlushQueue.queueSize90P,1787283523817000000,1787283563434000000,0
NonBlockingReadAction.failedExecutionTimeUs,1787283523817000000,1787283563434000000,0
FlushQueue.executionTime90PNs,1787283523817000000,1787283563434000000,77823
FlushQueue.waitingTimeMaxNs,1787283523817000000,1787283563434000000,700415
FlushQueue.waitingTimeAvgNs,1787283523817000000,1787283563434000000,213032.50632911394
NonBlockingReadAction.failedExecutionsCount,1787283523817000000,1787283563434000000,0
OS.loadAverage,1787283523817000000,1787283563434000000,1.72216796875
JVM.totalDirectByteBuffersBytes,1787283523817000000,1787283563434000000,47587995
JVM.totalCpuTimeMs,1787283523817000000,1787283563434000000,1830
JVM.maxThreadCount,1787283523817000000,1787283563434000000,125
JVM.threadCount,1787283523817000000,1787283563434000000,55
JVM.maxHeapBytes,1787283523817000000,1787283563434000000,2147483648
JVM.usedHeapBytes,1787283523817000000,1787283563434000000,257409024
JVM.GC.collectionTimesMs,1787283523817000000,1787283563434000000,0
JVM.GC.collections,1787283523817000000,1787283563434000000,0
JVM.usedNativeBytes,1787283523817000000,1787283563434000000,302406928
JVM.totalBytesAllocated,1787283523817000000,1787283563434000000,19154728
JVM.newThreadsCount,1787283523817000000,1787283563434000000,17
VFS.invertedFileNameIndex.requests,1787283523817000000,1787283563434000000,0
VFS.fileByIdCache.hits,1787283523817000000,1787283563434000000,0
VFS.fileChildByName,1787283523817000000,1787283563434000000,0
VFS.fileByIdCache.misses,1787283523817000000,1787283563434000000,0
FilePageCacheLockFree.totalPagesReadMs,1787283523817000000,1787283563434000000,0
FilePageCacheLockFree.totalPagesWritten,1787283523817000000,1787283563434000000,0
MappedFileStorage.totalBytesMapped,1787283523817000000,1787283563434000000,0
FilePageCache.disposedBuffers,1787283523817000000,1787283563434000000,230
FilePageCache.pageLoads,1787283523817000000,1787283563434000000,0
StorageLockContext.competingThreads.max,1787283523817000000,1787283563434000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1787283523817000000,1787283563434000000,0
FilePageCacheLockFree.totalBytesRead,1787283523817000000,1787283563434000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1787283523817000000,1787283563434000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1787283523817000000,1787283563434000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1787283523817000000,1787283563434000000,11285
FilePageCacheLockFree.totalHeapBytesReclaimed,1787283523817000000,1787283563434000000,0
MappedFileStorage.totalPagesMapped,1787283523817000000,1787283563434000000,0
FilePageCache.maxCacheSizeInBytes,1787283523817000000,1787283563434000000,243286016
FilePageCache.capacityInBytes,1787283523817000000,1787283563434000000,503316478
DirectByteBufferAllocator.misses,1787283523817000000,1787283563434000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1787283523817000000,1787283563434000000,0
MappedFileStorage.storages,1787283523817000000,1787283563434000000,0
FilePageCacheLockFree.totalPagesHandedOver,1787283523817000000,1787283563434000000,0
FilePageCache.pageFastCacheHits,1787283523817000000,1787283563434000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1787283523817000000,1787283563434000000,0
FilePageCacheLockFree.totalBytesWritten,1787283523817000000,1787283563434000000,0
DirectByteBufferAllocator.reclaimed,1787283523817000000,1787283563434000000,42
FilePageCacheLockFree.housekeeperTurnsSkipped,1787283523817000000,1787283563434000000,0
FilePageCache.uncachedFileAccess,1787283523817000000,1787283563434000000,0
FilePageCacheLockFree.totalPagesAllocated,1787283523817000000,1787283563434000000,0
FilePageCacheLockFree.nativeBytesInUse,1787283523817000000,1787283563434000000,0
FilePageCacheLockFree.totalBytesRequested,1787283523817000000,1787283563434000000,0
FilePageCache.maxRegisteredFiles,1787283523817000000,1787283563434000000,555
FilePageCache.totalPageLoadsUs,1787283523817000000,1787283563434000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1787283523817000000,1787283563434000000,0
FilePageCache.totalPageDisposalsUs,1787283523817000000,1787283563434000000,0
StorageLockContext.competingThreads.90P,1787283523817000000,1787283563434000000,0
StorageLockContext.competingThreads.avg,1787283523817000000,1787283563434000000,0.0
FilePageCacheLockFree.totalPagesRequested,1787283523817000000,1787283563434000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1787283523817000000,1787283563434000000,0
FilePageCacheLockFree.totalPagesReclaimed,1787283523817000000,1787283563434000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1787283523817000000,1787283563434000000,0
DirectByteBufferAllocator.hits,1787283523817000000,1787283563434000000,0
FilePageCacheLockFree.totalPagesWriteMs,1787283523817000000,1787283563434000000,0
DirectByteBufferAllocator.disposed,1787283523817000000,1787283563434000000,188
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1787283523817000000,1787283563434000000,41959424
FilePageCache.pageHits,1787283523817000000,1787283563434000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1787283523817000000,1787283563434000000,46153728
FilePageCacheLockFree.totalPagesRequestsMs,1787283523817000000,1787283563434000000,0
FilePageCacheLockFree.heapBytesInUse,1787283523817000000,1787283563434000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1787283523817000000,1787283563434000000,0
writeAction.wait.ms,1787283523817000000,1787283563434000000,0
writeAction.count,1787283523817000000,1787283563434000000,0
writeAction.max.wait.ms,1787283523817000000,1787283563434000000,9
writeAction.median.wait.ms,1787283523817000000,1787283563434000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1787283523817000000,1787283563434000000,0
jps.save.changed.project.entities.ms,1787283523817000000,1787283563434000000,0
jps.load.project.to.empty.storage.ms,1787283523817000000,1787283563434000000,0
workspaceModel.mutableEntityStorage.entities.ms,1787283523817000000,1787283563434000000,0
jps.global.handle.before.change.events.ms,1787283523817000000,1787283563434000000,0
jps.facet.change.listener.before.change.events.ms,1787283523817000000,1787283563434000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1787283523817000000,1787283563434000000,0
jps.facet.change.listener.init.bridge.ms,1787283523817000000,1787283563434000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1787283523817000000,1787283563434000000,0
workspaceModel.load.cache.from.file.ms,1787283523817000000,1787283563434000000,0
jps.app.storage.content.writer.save.component.ms,1787283523817000000,1787283563434000000,0
workspaceModel.global.updates.count,1787283523817000000,1787283563434000000,0
workspaceModel.moduleBridge.before.changed.ms,1787283523817000000,1787283563434000000,0
jps.global.get.library.ms,1787283523817000000,1787283563434000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1787283523817000000,1787283563434000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1787283523817000000,1787283563434000000,0
workspaceModel.load.cache.metadata.from.file.ms,1787283523817000000,1787283563434000000,0
jps.app.storage.content.reader.load.component.ms,1787283523817000000,1787283563434000000,0
jps.reload.project.entities.ms,1787283523817000000,1787283563434000000,0
jps.save.global.entities.ms,1787283523817000000,1787283563434000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1787283523817000000,1787283563434000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1787283523817000000,1787283563434000000,0
jps.global.initialize.library.bridges.after.loading.ms,1787283523817000000,1787283563434000000,0
