# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
VFS.invertedFileNameIndex.requests,1787283249241000000,1787283309257000000,6
FileNameCache.totalMisses,1787283249241000000,1787283309257000000,263040
VFS.fileByIdCache.hits,1787283249241000000,1787283309257000000,0
VFS.fileChildByName,1787283249241000000,1787283309257000000,4786
VFS.fileByIdCache.misses,1787283249241000000,1787283309257000000,34
FileNameCache.queries,1787283249241000000,1787283309257000000,3953216
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1787283249241000000,1787283309257000000,0
workspaceModel.update.unloaded.entities.ms,1787283249241000000,1787283309257000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1787283249241000000,1787283309257000000,233
workspaceModel.loading.total.ms,1787283249241000000,1787283309257000000,355
workspaceModel.cachedValueWithParameters.calculated.ms,1787283249241000000,1787283309257000000,0
workspaceModel.replace.project.model.ms,1787283249241000000,1787283309257000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1787283249241000000,1787283309257000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1787283249241000000,1787283309257000000,0
workspaceModel.workspaceFileIndexData.init.ms,1787283249241000000,1787283309257000000,107
workspaceModel.updates.ms,1787283249241000000,1787283309257000000,106
workspaceModel.cachedValueWithParameters.total.get.ms,1787283249241000000,1787283309257000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1787283249241000000,1787283309257000000,1
workspaceModel.workspaceFileIndexData.getPackageName.ms,1787283249241000000,1787283309257000000,3
workspaceModel.cachedValueWithParameters.from.cache.ms,1787283249241000000,1787283309257000000,0
workspaceModel.check.recursive.update.ms,1787283249241000000,1787283309257000000,1
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1787283249241000000,1787283309257000000,162
workspaceModel.initializing.ms,1787283249241000000,1787283309257000000,2
workspaceModel.to.snapshot.ms,1787283249241000000,1787283309257000000,0
workspaceModel.cachedValue.calculated.ms,1787283249241000000,1787283309257000000,24
workspaceModel.full.replace.project.model.ms,1787283249241000000,1787283309257000000,5
workspaceModel.cachedValue.from.cache.ms,1787283249241000000,1787283309257000000,1
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1787283249241000000,1787283309257000000,20
workspaceModel.workspaceFileIndexData.instances.count,1787283249241000000,1787283309257000000,1
workspaceModel.entityStorageSnapshotImpl.instances.count,1787283249241000000,1787283309257000000,20
workspaceModel.collect.changes.ms,1787283249241000000,1787283309257000000,0
workspaceModel.cachedValueWithParameters.clear.ms,1787283249241000000,1787283309257000000,0
workspaceModel.cachedValue.clear.ms,1787283249241000000,1787283309257000000,0
workspaceModel.cachedValue.total.get.ms,1787283249241000000,1787283309257000000,25
workspaceModel.init.bridges.ms,1787283249241000000,1787283309257000000,2
workspaceModel.pre.handlers.ms,1787283249241000000,1787283309257000000,1
workspaceModel.updates.precise.ms,1787283249241000000,1787283309257000000,17
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1787283249241000000,1787283309257000000,0
workspaceModel.loading.from.cache.ms,1787283249241000000,1787283309257000000,327
workspaceModel.updates.count,1787283249241000000,1787283309257000000,3
JVM.usedHeapBytes,1787283249241000000,1787283309257000000,236526080
JVM.newThreadsCount,1787283249241000000,1787283309257000000,137
JVM.usedNativeBytes,1787283249241000000,1787283309257000000,331947488
JVM.totalBytesAllocated,1787283249241000000,1787283309257000000,1501729168
JVM.totalCpuTimeMs,1787283249241000000,1787283309257000000,89170
JVM.maxHeapBytes,1787283249241000000,1787283309257000000,2147483648
JVM.threadCount,1787283249241000000,1787283309257000000,115
JVM.maxThreadCount,1787283249241000000,1787283309257000000,118
JVM.GC.collectionTimesMs,1787283249241000000,1787283309257000000,337
OS.loadAverage,1787283249241000000,1787283309257000000,5.4716796875
JVM.GC.collections,1787283249241000000,1787283309257000000,29
JVM.totalDirectByteBuffersBytes,1787283249241000000,1787283309257000000,246322477
DirectByteBufferAllocator.hits,1787283249241000000,1787283309257000000,3
FilePageCacheLockFree.totalBytesRequested,1787283249241000000,1787283309257000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1787283249241000000,1787283309257000000,15902
FilePageCacheLockFree.housekeeperTurnsSkipped,1787283249241000000,1787283309257000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1787283249241000000,1787283309257000000,0
FilePageCacheLockFree.nativeBytesInUse,1787283249241000000,1787283309257000000,0
FilePageCache.uncachedFileAccess,1787283249241000000,1787283309257000000,137
FilePageCacheLockFree.totalPagesRequestsMs,1787283249241000000,1787283309257000000,0
StreamlinedBlobStorage.recordsRelocated,1787283249241000000,1787283309257000000,0
DirectByteBufferAllocator.misses,1787283249241000000,1787283309257000000,234
StorageLockContext.competingThreads.max,1787283249241000000,1787283309257000000,4
FilePageCache.pageLoads,1787283249241000000,1787283309257000000,237
FilePageCacheLockFree.totalBytesWritten,1787283249241000000,1787283309257000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1787283249241000000,1787283309257000000,2292446
FilePageCacheLockFree.totalPageAllocationsWaited,1787283249241000000,1787283309257000000,0
MappedFileStorage.totalBytesMapped,1787283249241000000,1787283309257000000,202637312
FilePageCacheLockFree.totalPagesWriteMs,1787283249241000000,1787283309257000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1787283249241000000,1787283309257000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1787283249241000000,1787283309257000000,0
FilePageCacheLockFree.totalPagesReadMs,1787283249241000000,1787283309257000000,0
FilePageCacheLockFree.totalPagesHandedOver,1787283249241000000,1787283309257000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1787283249241000000,1787283309257000000,0
FilePageCacheLockFree.totalPagesWritten,1787283249241000000,1787283309257000000,0
FilePageCacheLockFree.totalPagesReclaimed,1787283249241000000,1787283309257000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1787283249241000000,1787283309257000000,243286016
FilePageCache.pageFastCacheHits,1787283249241000000,1787283309257000000,4873
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1787283249241000000,1787283309257000000,454001
