# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
DirectByteBufferAllocator.misses,1787283195645000000,1787283218828000000,239
FilePageCacheLockFree.totalNativeBytesReclaimed,1787283195645000000,1787283218828000000,0
FilePageCache.totalPageLoadsUs,1787283195645000000,1787283218828000000,866880
jps.global.get.libraries.ms,1787283195645000000,1787283218828000000,1
workspaceModel.moduleBridge.facet.initialization.ms,1787283195645000000,1787283218828000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1787283195645000000,1787283218828000000,4
jps.library.entities.serializer.load.entities.ms,1787283195645000000,1787283218828000000,0
jps.global.handle.before.change.events.ms,1787283195645000000,1787283218828000000,0
jps.load.initial.state.ms,1787283195645000000,1787283218828000000,35
workspaceModel.moduleBridge.update.option.ms,1787283195645000000,1787283218828000000,0
jps.library.entities.serializer.save.entities.ms,1787283195645000000,1787283218828000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1787283195645000000,1787283218828000000,0
jps.reload.project.entities.ms,1787283195645000000,1787283218828000000,0
jps.global.get.library.ms,1787283195645000000,1787283218828000000,0
jps.project.serializers.save.ms,1787283195645000000,1787283218828000000,2
jps.load.project.to.empty.storage.ms,1787283195645000000,1787283218828000000,127
jps.project.serializers.load.ms,1787283195645000000,1787283218828000000,52
jps.facet.change.listener.before.change.events.ms,1787283195645000000,1787283218828000000,0
workspaceModel.load.cache.metadata.from.file.ms,1787283195645000000,1787283218828000000,42
workspaceModel.mutableEntityStorage.entities.ms,1787283195645000000,1787283218828000000,1
jps.facet.change.listener.process.change.events.ms,1787283195645000000,1787283218828000000,1
workspaceModel.mutableEntityStorage.put.entity.ms,1787283195645000000,1787283218828000000,4
workspaceModel.moduleBridgeLoader.loading.modules.ms,1787283195645000000,1787283218828000000,780
jps.module.iml.entities.serializer.save.entities.ms,1787283195645000000,1787283218828000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1787283195645000000,1787283218828000000,0
jps.app.storage.content.reader.load.component.ms,1787283195645000000,1787283218828000000,8
workspaceModel.moduleManagerBridge.build.module.graph.ms,1787283195645000000,1787283218828000000,2
workspaceModel.mutableEntityStorage.remove.entity.ms,1787283195645000000,1787283218828000000,0
jps.module.iml.entities.serializer.load.entities.ms,1787283195645000000,1787283218828000000,28
workspaceModel.mutableEntityStorage.add.entity.ms,1787283195645000000,1787283218828000000,38
workspaceModel.moduleBridge.before.changed.ms,1787283195645000000,1787283218828000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1787283195645000000,1787283218828000000,11
jps.global.handle.changed.events.ms,1787283195645000000,1787283218828000000,0
jps.storage.jps.conf.reader.load.component.ms,1787283195645000000,1787283218828000000,8
workspaceModel.global.updates.ms,1787283195645000000,1787283218828000000,15
workspaceModel.save.cache.to.file.ms,1787283195645000000,1787283218828000000,147
workspaceModel.global.apply.state.to.project.ms,1787283195645000000,1787283218828000000,112
jps.global.get.library.by.name.ms,1787283195645000000,1787283218828000000,0
jps.app.storage.content.writer.save.component.ms,1787283195645000000,1787283218828000000,19
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1787283195645000000,1787283218828000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1787283195645000000,1787283218828000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1787283195645000000,1787283218828000000,162
jps.artifact.entities.serializer.save.entities.ms,1787283195645000000,1787283218828000000,0
workspaceModel.mutableEntityStorage.instances.count,1787283195645000000,1787283218828000000,27
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1787283195645000000,1787283218828000000,0
workspaceModel.load.cache.from.file.ms,1787283195645000000,1787283218828000000,523
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1787283195645000000,1787283218828000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1787283195645000000,1787283218828000000,4
jps.global.initialize.library.bridges.ms,1787283195645000000,1787283218828000000,1
jps.apply.loaded.storage.ms,1787283195645000000,1787283218828000000,31
jps.facet.change.listener.init.bridge.ms,1787283195645000000,1787283218828000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1787283195645000000,1787283218828000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1787283195645000000,1787283218828000000,2
workspaceModel.mutableEntityStorage.resolve.ms,1787283195645000000,1787283218828000000,0
jps.save.changed.project.entities.ms,1787283195645000000,1787283218828000000,2
workspaceModel.moduleManagerBridge.load.all.modules.ms,1787283195645000000,1787283218828000000,235
workspaceModel.global.updates.count,1787283195645000000,1787283218828000000,1
workspaceModel.global.apply.state.to.project.builder.ms,1787283195645000000,1787283218828000000,7
workspaceModel.mutableEntityStorage.modify.entity.ms,1787283195645000000,1787283218828000000,3
jps.global.initialize.library.bridges.after.loading.ms,1787283195645000000,1787283218828000000,2
workspaceModel.mutableEntityStorage.referrers.ms,1787283195645000000,1787283218828000000,0
jps.save.global.entities.ms,1787283195645000000,1787283218828000000,65
jps.artifact.entities.serializer.load.entities.ms,1787283195645000000,1787283218828000000,0
workspaceModel.orphan.listener.update.ms,1787283195645000000,1787283218828000000,3
workspaceModel.moduleManagerBridge.load.module.ms,1787283195645000000,1787283218828000000,0
workspaceModel.do.save.caches.ms,1787283195645000000,1787283218828000000,261
workspaceModel.mutableEntityStorage.replace.by.source.ms,1787283195645000000,1787283218828000000,19
workspaceModel.sync.entities.ms,1787283195645000000,1787283218828000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1787283195645000000,1787283218828000000,2
OS.loadAverage,1787283195645000000,1787283218828000000,11.87890625
JVM.newThreadsCount,1787283195645000000,1787283218828000000,130
JVM.GC.collectionTimesMs,1787283195645000000,1787283218828000000,266
JVM.totalCpuTimeMs,1787283195645000000,1787283218828000000,70510
JVM.maxThreadCount,1787283195645000000,1787283218828000000,117
JVM.totalDirectByteBuffersBytes,1787283195645000000,1787283218828000000,45456771
JVM.totalBytesAllocated,1787283195645000000,1787283218828000000,980158096
JVM.usedNativeBytes,1787283195645000000,1787283218828000000,302096504
JVM.usedHeapBytes,1787283195645000000,1787283218828000000,447741952
JVM.GC.collections,1787283195645000000,1787283218828000000,20
JVM.threadCount,1787283195645000000,1787283218828000000,104
JVM.maxHeapBytes,1787283195645000000,1787283218828000000,2147483648
compiler.ArtifactManagerBridge.commit.ms,1787283195645000000,1787283218828000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1787283195645000000,1787283218828000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1787283195645000000,1787283218828000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1787283195645000000,1787283218828000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1787283195645000000,1787283218828000000,9
compiler.ArtifactManagerBridge.dropMappings.ms,1787283195645000000,1787283218828000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1787283195645000000,1787283218828000000,7
compiler.ArtifactManagerBridge.findArtifact.ms,1787283195645000000,1787283218828000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1787283195645000000,1787283218828000000,0
lexer.textmate.time.ns,1787283195645000000,1787283218828000000,1169050
parser.JAVA.time.ns,1787283195645000000,1787283218828000000,170504049
lexer.textmate.size.bytes,1787283195645000000,1787283218828000000,1145
writeAction.max.wait.ms,1787283195645000000,1787283218828000000,25
parser.textmate.size.bytes,1787283195645000000,1787283218828000000,1145
lexer.JAVA.time.ns,1787283195645000000,1787283218828000000,1456463
writeAction.count,1787283195645000000,1787283218828000000,18
parser.textmate.time.ns,1787283195645000000,1787283218828000000,5143474
writeAction.wait.ms,1787283195645000000,1787283218828000000,52
parser.JAVA.size.bytes,1787283195645000000,1787283218828000000,778
writeAction.median.wait.ms,1787283195645000000,1787283218828000000,0
lexer.JAVA.size.bytes,1787283195645000000,1787283218828000000,778
Indexes.allKeys.lookupDurationAvgMs,1787283195645000000,1787283218828000000,0.0
Indexes.allKeys.lookups,1787283195645000000,1787283218828000000,0.0
Indexes.entries.lookupDurationMaxMs,1787283195645000000,1787283218828000000,8.0
Indexes.stubs.lookupDuration90PMs,1787283195645000000,1787283218828000000,9.0
Indexes.allKeys.lookupDuration90PMs,1787283195645000000,1787283218828000000,0.0
Indexes.entries.lookups,1787283195645000000,1787283218828000000,7.0
Indexes.stubs.lookupDurationMaxMs,1787283195645000000,1787283218828000000,307.0
Indexes.stubs.lookupDurationAvgMs,1787283195645000000,1787283218828000000,10.163793103448276
Indexes.entries.lookupDurationAvgMs,1787283195645000000,1787283218828000000,3.4285714285714284
Indexes.stubs.lookups,1787283195645000000,1787283218828000000,116.0
Indexes.entries.lookupDuration90PMs,1787283195645000000,1787283218828000000,8.0
Indexes.allKeys.lookupDurationMaxMs,1787283195645000000,1787283218828000000,0.0
workspaceModel.initializing.ms,1787283195645000000,1787283218828000000,4
workspaceModel.workspaceFileIndexData.init.ms,1787283195645000000,1787283218828000000,120
workspaceModel.pre.handlers.ms,1787283195645000000,1787283218828000000,0
workspaceModel.updates.precise.ms,1787283195645000000,1787283218828000000,22
workspaceModel.cachedValueWithParameters.calculated.ms,1787283195645000000,1787283218828000000,0
workspaceModel.update.unloaded.entities.ms,1787283195645000000,1787283218828000000,0
workspaceModel.loading.total.ms,1787283195645000000,1787283218828000000,533
workspaceModel.workspaceFileIndexData.instances.count,1787283195645000000,1787283218828000000,1
workspaceModel.updates.ms,1787283195645000000,1787283218828000000,100
workspaceModel.replace.project.model.ms,1787283195645000000,1787283218828000000,0
workspaceModel.updates.count,1787283195645000000,1787283218828000000,3
workspaceModel.to.snapshot.ms,1787283195645000000,1787283218828000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1787283195645000000,1787283218828000000,1
workspaceModel.cachedValue.from.cache.ms,1787283195645000000,1787283218828000000,1
workspaceModel.cachedValueWithParameters.from.cache.ms,1787283195645000000,1787283218828000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1787283195645000000,1787283218828000000,100
workspaceModel.workspaceFileIndexData.processFileSets.ms,1787283195645000000,1787283218828000000,0
workspaceModel.cachedValue.total.get.ms,1787283195645000000,1787283218828000000,16
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1787283195645000000,1787283218828000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1787283195645000000,1787283218828000000,180
workspaceModel.cachedValue.calculated.ms,1787283195645000000,1787283218828000000,15
workspaceModel.full.replace.project.model.ms,1787283195645000000,1787283218828000000,9
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1787283195645000000,1787283218828000000,284
workspaceModel.init.bridges.ms,1787283195645000000,1787283218828000000,4
workspaceModel.entityStorageSnapshotImpl.instances.count,1787283195645000000,1787283218828000000,19
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1787283195645000000,1787283218828000000,0
workspaceModel.check.recursive.update.ms,1787283195645000000,1787283218828000000,1
workspaceModel.cachedValueWithParameters.clear.ms,1787283195645000000,1787283218828000000,0
workspaceModel.collect.changes.ms,1787283195645000000,1787283218828000000,0
workspaceModel.cachedValue.clear.ms,1787283195645000000,1787283218828000000,0
workspaceModel.cachedValueWithParameters.total.get.ms,1787283195645000000,1787283218828000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1787283195645000000,1787283218828000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1787283195645000000,1787283218828000000,5
workspaceModel.loading.from.cache.ms,1787283195645000000,1787283218828000000,496
cacheStateStorage.get.counter,1787283195645000000,1787283218828000000,25
cacheStateStorage.set.counter,1787283195645000000,1787283218828000000,5
cacheStateStorage.get.duration,1787283195645000000,1787283218828000000,831
cacheStateStorage.set.duration,1787283195645000000,1787283218828000000,20
NonBlockingReadAction.finalizedExecutionTimeUs,1787283195645000000,1787283218828000000,825050
NonBlockingReadAction.failedExecutionTimeUs,1787283195645000000,1787283218828000000,0
NonBlockingReadAction.finalizedExecutionsCount,1787283195645000000,1787283218828000000,31
AWTEventQueue.dispatchTimeTotalNS,1787283195645000000,1787283218828000000,10570932225
NonBlockingReadAction.failedExecutionsCount,1787283195645000000,1787283218828000000,0
